Skill,KeyWord,Count,Scoring
Virtualization-VM Ware,vcenter,6,0.019417476
Virtualization-VM Ware,vcloud,4,0
Virtualization-VM Ware,virtualization,79,0.72815534
Virtualization-VM Ware,vmware,107,1
Virtualization-VM Ware,vmware esx,6,0.019417476
Virtualization-VM Ware,vmware vsphere,12,0.077669903
Virtualization-VM Ware,vpn,5,0.009708738
Virtualization-VM Ware,vsphere,5,0.009708738
Virtualization-VM Ware,wan,7,0.029126214
Virtualization-VM Ware,windows,22,0.174757282
WADL,asp.net,4,0.038461538
WADL,entity framework,3,0
WADL,etl,3,0
WADL,hadoop,4,0.038461538
WADL,html,3,0
WADL,ios,3,0
WADL,java,29,1
WADL,json,8,0.192307692
WADL,linq,3,0
WADL,nhibernate,3,0
WADL,olap,3,0
WADL,oltp,3,0
WADL,python,5,0.076923077
WADL,rest,4,0.038461538
WADL,sap bods,3,0
WADL,soa,4,0.038461538
WADL,spring mvc,5,0.076923077
WADL,sql,6,0.115384615
WADL,wcf,3,0
WADL,web services,8,0.192307692
WADL,wsdl,5,0.076923077
WADL,xml,8,0.192307692
WADL,xsd,5,0.076923077
WMS,3pl,4,0.052631579
WMS,aix,2,0
WMS,analytical,4,0.052631579
WMS,asrs,2,0
WMS,b2b,3,0.026315789
WMS,bancassurance,4,0.052631579
WMS,banking,4,0.052631579
WMS,business process,3,0.026315789
WMS,c++,3,0.026315789
WMS,data analysis,3,0.026315789
WMS,erp,4,0.052631579
WMS,gap analysis,2,0
WMS,html,2,0
WMS,inbound,2,0
WMS,insurance sales,3,0.026315789
WMS,integration testing,3,0.026315789
WMS,inventory control,3,0.026315789
WMS,inventory management,5,0.078947368
WMS,itil,3,0.026315789
WMS,java,8,0.157894737
WMS,jda,11,0.236842105
WMS,logistics,12,0.263157895
WMS,logistics management,3,0.026315789
WMS,marketing management,3,0.026315789
WMS,microsoft dynamics ax,4,0.052631579
WMS,mis,3,0.026315789
WMS,oms,3,0.026315789
WMS,operations,5,0.078947368
WMS,oracle,5,0.078947368
WMS,oracle apps,4,0.052631579
WMS,oracle apps technical,3,0.026315789
WMS,oracle dba,3,0.026315789
WMS,oracle e - business suite,3,0.026315789
WMS,oracle erp,3,0.026315789
WMS,oracle wms,4,0.052631579
WMS,outbound,4,0.052631579
WMS,pdf,2,0
WMS,pl,2,0
WMS,plsql,4,0.052631579
WMS,portfolio management,8,0.157894737
WMS,presales,3,0.026315789
WMS,private equity,7,0.131578947
WMS,problem management,2,0
WMS,product management,2,0
WMS,project life cycle,3,0.026315789
WMS,project management,7,0.131578947
WMS,purchase,2,0
WMS,r12,3,0.026315789
WMS,recruitment,2,0
WMS,red prairie,7,0.131578947
WMS,rf,2,0
WMS,sap,5,0.078947368
WMS,sap wm,5,0.078947368
WMS,sap wms,9,0.184210526
WMS,scm,4,0.052631579
WMS,senior software analyst,3,0.026315789
WMS,software development life cycle,3,0.026315789
WMS,solution design,2,0
WMS,spring,4,0.052631579
WMS,sql,12,0.263157895
WMS,sql queries,3,0.026315789
WMS,sterling commerce,5,0.078947368
WMS,stock broking,8,0.157894737
WMS,store management,3,0.026315789
WMS,stores,2,0
WMS,structured products,7,0.131578947
WMS,supply chain,11,0.236842105
WMS,supply chain management,3,0.026315789
WMS,test scripts,3,0.026315789
WMS,testing,3,0.026315789
WMS,transport management,4,0.052631579
WMS,transportation,3,0.026315789
WMS,vendor management,3,0.026315789
WMS,warehouse,7,0.131578947
WMS,warehouse management,13,0.289473684
WMS,warehouse management system,7,0.131578947
WMS,warehouse operations,6,0.105263158
WMS,wms,40,1
WS-Addressing,jms,3,
WS-Addressing,spring,3,
WS-Addressing,struts,3,
WS-Discovery,.net,3,0.012987013
WS-Discovery,activemq,5,0.038961039
WS-Discovery,agile,3,0.012987013
WS-Discovery,android sdk,3,0.012987013
WS-Discovery,aop,5,0.038961039
WS-Discovery,apache,4,0.025974026
WS-Discovery,bca,4,0.025974026
WS-Discovery,business development,3,0.012987013
WS-Discovery,business process,4,0.025974026
WS-Discovery,contact discovery,4,0.025974026
WS-Discovery,css,3,0.012987013
WS-Discovery,day care,4,0.025974026
WS-Discovery,design patterns,4,0.025974026
WS-Discovery,discoverer,4,0.025974026
WS-Discovery,discovery,3,0.012987013
WS-Discovery,drug discovery,13,0.142857143
WS-Discovery,ejb,6,0.051948052
WS-Discovery,email marketing,3,0.012987013
WS-Discovery,generation,6,0.051948052
WS-Discovery,hibernate,21,0.246753247
WS-Discovery,html,6,0.051948052
WS-Discovery,html 5,3,0.012987013
WS-Discovery,i2c,4,0.025974026
WS-Discovery,ipmi,4,0.025974026
WS-Discovery,it operations management,2,0
WS-Discovery,itil,2,0
WS-Discovery,java,79,1
WS-Discovery,java web services,5,0.038961039
WS-Discovery,jax,3,0.012987013
WS-Discovery,jax - ws,32,0.38961039
WS-Discovery,jax ws,6,0.051948052
WS-Discovery,jaxb,3,0.012987013
WS-Discovery,jboss,5,0.038961039
WS-Discovery,jdbc,7,0.064935065
WS-Discovery,jms,17,0.194805195
WS-Discovery,jpa,15,0.168831169
WS-Discovery,jsf,7,0.064935065
WS-Discovery,jsp,11,0.116883117
WS-Discovery,jstl,3,0.012987013
WS-Discovery,junit,3,0.012987013
WS-Discovery,kindergarten,4,0.025974026
WS-Discovery,kvm,4,0.025974026
WS-Discovery,ldap,3,0.012987013
WS-Discovery,market research,4,0.025974026
WS-Discovery,maven,5,0.038961039
WS-Discovery,mca,4,0.025974026
WS-Discovery,medicinal chemistry,5,0.038961039
WS-Discovery,mockito,3,0.012987013
WS-Discovery,montessori,4,0.025974026
WS-Discovery,ntt,4,0.025974026
WS-Discovery,nursery,4,0.025974026
WS-Discovery,open bmc development,3,0.012987013
WS-Discovery,oracle,6,0.051948052
WS-Discovery,organic chemistry,5,0.038961039
WS-Discovery,organic synthesis,4,0.025974026
WS-Discovery,os,3,0.012987013
WS-Discovery,phonegap,4,0.025974026
WS-Discovery,pre primary teacher,4,0.025974026
WS-Discovery,project management,4,0.025974026
WS-Discovery,research,6,0.051948052
WS-Discovery,rest,9,0.090909091
WS-Discovery,rfi,3,0.012987013
WS-Discovery,rfp,3,0.012987013
WS-Discovery,servicenow,3,0.012987013
WS-Discovery,soa,4,0.025974026
WS-Discovery,soap,4,0.025974026
WS-Discovery,sol,4,0.025974026
WS-Discovery,spring,19,0.220779221
WS-Discovery,spring boot,8,0.077922078
WS-Discovery,spring mvc,4,0.025974026
WS-Discovery,sql,5,0.038961039
WS-Discovery,struts,11,0.116883117
WS-Discovery,talent management,2,0
WS-Discovery,tomcat,2,0
WS-Discovery,unix,3,0.012987013
WS-Discovery,web services,4,0.025974026
WS-Discovery,web technologies,3,0.012987013
WS-Discovery,ws,11,0.116883117
WS-Discovery,ws - man,3,0.012987013
WS-Discovery,xml,8,0.077922078
WS-Eventing,i2c,9,
WS-Eventing,ipmi,9,
WS-Eventing,kvm,9,
WS-Eventing,sol,9,
WS-Federation,active directory,9,0.333333333
WS-Federation,automation,9,0.333333333
WS-Federation,identity access management,12,0.666666667
WS-Federation,information security,9,0.333333333
WS-Federation,java,15,1
WS-Federation,microsoft,9,0.333333333
WS-Federation,oracle,15,1
WS-Federation,production support,6,0
WS-Federation,saml,6,0
WS-Federation,security,6,0
WS-Federation,solution development,9,0.333333333
WS-Federation,sql,9,0.333333333
WS-Federation,troubleshooting,9,0.333333333
WS-Federation,windows,9,0.333333333
WS-Inspection,aop,2,0
WS-Inspection,asnt level ii,2,0
WS-Inspection,auditing,2,0
WS-Inspection,construction site,2,0
WS-Inspection,dispatch,3,0.043478261
WS-Inspection,ejb,3,0.043478261
WS-Inspection,electrical,3,0.043478261
WS-Inspection,electronics,3,0.043478261
WS-Inspection,fifo,3,0.043478261
WS-Inspection,final inspection,9,0.304347826
WS-Inspection,final quality,4,0.086956522
WS-Inspection,fresher,2,0
WS-Inspection,garments,2,0
WS-Inspection,garments inspection,2,0
WS-Inspection,heavy,2,0
WS-Inspection,hibernate,5,0.130434783
WS-Inspection,html,2,0
WS-Inspection,industrial safety,2,0
WS-Inspection,inprocess inspection,2,0
WS-Inspection,inprocess quality,3,0.043478261
WS-Inspection,inspection,20,0.782608696
WS-Inspection,inspection engineering,3,0.043478261
WS-Inspection,inventory accounting,3,0.043478261
WS-Inspection,inward inspection,4,0.086956522
WS-Inspection,java,18,0.695652174
WS-Inspection,jax - ws,9,0.304347826
WS-Inspection,jdbc,3,0.043478261
WS-Inspection,jpa,5,0.130434783
WS-Inspection,layout inspection,2,0
WS-Inspection,maintenance,3,0.043478261
WS-Inspection,manufacturing,3,0.043478261
WS-Inspection,material inspection,4,0.086956522
WS-Inspection,maven,4,0.086956522
WS-Inspection,merchandising,4,0.086956522
WS-Inspection,mockito,2,0
WS-Inspection,new product development,3,0.043478261
WS-Inspection,nosql,2,0
WS-Inspection,process inspection,5,0.130434783
WS-Inspection,production,10,0.347826087
WS-Inspection,production management,3,0.043478261
WS-Inspection,production planning,5,0.130434783
WS-Inspection,project management,3,0.043478261
WS-Inspection,qa,16,0.608695652
WS-Inspection,qa management,3,0.043478261
WS-Inspection,qc,17,0.652173913
WS-Inspection,qc engineering,3,0.043478261
WS-Inspection,qc inspection,4,0.086956522
WS-Inspection,qms,3,0.043478261
WS-Inspection,quality,4,0.086956522
WS-Inspection,quality assurance,15,0.565217391
WS-Inspection,quality assurance engineering,2,0
WS-Inspection,quality check,2,0
WS-Inspection,quality control,25,1
WS-Inspection,quality documentation,2,0
WS-Inspection,quality engineer,2,0
WS-Inspection,quality engineering,6,0.173913043
WS-Inspection,quality inspection,16,0.608695652
WS-Inspection,quality management,9,0.304347826
WS-Inspection,quality procedures,2,0
WS-Inspection,quality standards,3,0.043478261
WS-Inspection,raw material,3,0.043478261
WS-Inspection,safety,2,0
WS-Inspection,sample inspection,2,0
WS-Inspection,sap qm,2,0
WS-Inspection,soa,3,0.043478261
WS-Inspection,spc,3,0.043478261
WS-Inspection,spring,5,0.130434783
WS-Inspection,spring boot,3,0.043478261
WS-Inspection,spring mvc,3,0.043478261
WS-Inspection,staad pro,2,0
WS-Inspection,structural design,2,0
WS-Inspection,structural engineering,2,0
WS-Inspection,supplier quality,3,0.043478261
WS-Inspection,test data,2,0
WS-Inspection,third party inspection,4,0.086956522
WS-Inspection,ut,3,0.043478261
WS-Inspection,ws,3,0.043478261
WS-Inspection,xml,3,0.043478261
WS-Notification,java,12,1
WS-Notification,spring,6,0
WS-Policy,administration,7,0.081632653
WS-Policy,attendance,4,0.020408163
WS-Policy,benefits,4,0.020408163
WS-Policy,compensation,7,0.081632653
WS-Policy,corporate hr,6,0.06122449
WS-Policy,employee engagement,32,0.591836735
WS-Policy,employee relations,15,0.244897959
WS-Policy,employee retention,4,0.020408163
WS-Policy,employee welfare,3,0
WS-Policy,grievance handling,5,0.040816327
WS-Policy,hibernate,5,0.040816327
WS-Policy,hiring,8,0.102040816
WS-Policy,hr,21,0.367346939
WS-Policy,hr administration,7,0.081632653
WS-Policy,hr audit,3,0
WS-Policy,hr generalist,3,0
WS-Policy,hr generalist activities,4,0.020408163
WS-Policy,hr operations,8,0.102040816
WS-Policy,hr policies,52,1
WS-Policy,hr strategy,3,0
WS-Policy,hrbp,5,0.040816327
WS-Policy,hris,7,0.081632653
WS-Policy,human resource management,7,0.081632653
WS-Policy,induction,11,0.163265306
WS-Policy,java,13,0.204081633
WS-Policy,jax - ws,8,0.102040816
WS-Policy,jms,4,0.020408163
WS-Policy,jpa,5,0.040816327
WS-Policy,leave management,6,0.06122449
WS-Policy,marketing,3,0
WS-Policy,maven,3,0
WS-Policy,onboarding,7,0.081632653
WS-Policy,orientation,7,0.081632653
WS-Policy,payroll,10,0.142857143
WS-Policy,payroll processing,6,0.06122449
WS-Policy,performance management,8,0.102040816
WS-Policy,performance management system,3,0
WS-Policy,personnel,4,0.020408163
WS-Policy,policies,31,0.571428571
WS-Policy,procedures,6,0.06122449
WS-Policy,recruitment,42,0.795918367
WS-Policy,sales,6,0.06122449
WS-Policy,selection,7,0.081632653
WS-Policy,senior hr,3,0
WS-Policy,sourcing,6,0.06122449
WS-Policy,spring,3,0
WS-Policy,spring boot,4,0.020408163
WS-Policy,statutory compliance,3,0
WS-Policy,struts,3,0
WS-Policy,talent acquisition,7,0.081632653
WS-Policy,talent management,3,0
WS-Policy,training,23,0.408163265
WS-Policy,training needs,4,0.020408163
WS-Reliability,ansible,8,0.070422535
WS-Reliability,aop,5,0.028169014
WS-Reliability,apache tomcat,3,0
WS-Reliability,aws,6,0.042253521
WS-Reliability,azure,3,0
WS-Reliability,c++,4,0.014084507
WS-Reliability,centos,3,0
WS-Reliability,css,3,0
WS-Reliability,design patterns,5,0.028169014
WS-Reliability,devops,7,0.056338028
WS-Reliability,docker,4,0.014084507
WS-Reliability,ejb,5,0.028169014
WS-Reliability,finance,15,0.169014085
WS-Reliability,firmware,3,0
WS-Reliability,git,4,0.014084507
WS-Reliability,hibernate,19,0.225352113
WS-Reliability,html,3,0
WS-Reliability,human resources,15,0.169014085
WS-Reliability,i2c,4,0.014084507
WS-Reliability,ipmi,4,0.014084507
WS-Reliability,it infrastructure,5,0.028169014
WS-Reliability,java,74,1
WS-Reliability,java web services,5,0.028169014
WS-Reliability,jax - ws,30,0.38028169
WS-Reliability,jaxb,3,0
WS-Reliability,jboss,5,0.028169014
WS-Reliability,jdbc,7,0.056338028
WS-Reliability,jenkins,5,0.028169014
WS-Reliability,jms,15,0.169014085
WS-Reliability,jpa,13,0.14084507
WS-Reliability,jsf,6,0.042253521
WS-Reliability,jsp,11,0.112676056
WS-Reliability,jstl,3,0
WS-Reliability,kvm,4,0.014084507
WS-Reliability,linux,8,0.070422535
WS-Reliability,maintenance,4,0.014084507
WS-Reliability,maven,6,0.042253521
WS-Reliability,microservices,4,0.014084507
WS-Reliability,mockito,3,0
WS-Reliability,mysql,4,0.014084507
WS-Reliability,networking,7,0.056338028
WS-Reliability,node.js,3,0
WS-Reliability,nosql,4,0.014084507
WS-Reliability,open bmc development,3,0
WS-Reliability,operations,15,0.169014085
WS-Reliability,oracle,3,0
WS-Reliability,os,3,0
WS-Reliability,puppet,4,0.014084507
WS-Reliability,python,8,0.070422535
WS-Reliability,reliability,3,0
WS-Reliability,reliability engineering,9,0.084507042
WS-Reliability,rest,9,0.084507042
WS-Reliability,site reliability,8,0.070422535
WS-Reliability,soa,4,0.014084507
WS-Reliability,soap,4,0.014084507
WS-Reliability,sol,4,0.014084507
WS-Reliability,spring,18,0.211267606
WS-Reliability,spring boot,9,0.084507042
WS-Reliability,spring mvc,4,0.014084507
WS-Reliability,struts,10,0.098591549
WS-Reliability,technology,15,0.169014085
WS-Reliability,tomcat,5,0.028169014
WS-Reliability,web services,5,0.028169014
WS-Reliability,web technologies,3,0
WS-Reliability,ws,10,0.098591549
WS-Reliability,ws - man,3,0
WS-Reliability,xml,6,0.042253521
WS-Security,active directory,6,0.037974684
WS-Security,agile,4,0.012658228
WS-Security,analytical,4,0.012658228
WS-Security,antivirus,3,0
WS-Security,application development,7,0.050632911
WS-Security,auditing,5,0.025316456
WS-Security,automation,7,0.050632911
WS-Security,business development,3,0
WS-Security,ccna,6,0.037974684
WS-Security,cisa,7,0.050632911
WS-Security,cisco,6,0.037974684
WS-Security,cism,4,0.012658228
WS-Security,cissp,10,0.088607595
WS-Security,consulting,3,0
WS-Security,cyber security,11,0.101265823
WS-Security,dns,10,0.088607595
WS-Security,firewall,15,0.151898734
WS-Security,html,4,0.012658228
WS-Security,information security,82,1
WS-Security,ips,6,0.037974684
WS-Security,iso 27001,5,0.025316456
WS-Security,it,3,0
WS-Security,it security,14,0.139240506
WS-Security,java,7,0.050632911
WS-Security,linux,13,0.126582278
WS-Security,malware analysis,3,0
WS-Security,microsoft,4,0.012658228
WS-Security,monitoring,3,0
WS-Security,nessus,3,0
WS-Security,network administration,3,0
WS-Security,network security,62,0.746835443
WS-Security,networking,42,0.493670886
WS-Security,networking protocols,4,0.012658228
WS-Security,oscp,3,0
WS-Security,penetration testing,3,0
WS-Security,perl,3,0
WS-Security,php,5,0.025316456
WS-Security,presales,3,0
WS-Security,project management,3,0
WS-Security,python,10,0.088607595
WS-Security,risk management,5,0.025316456
WS-Security,routing,3,0
WS-Security,sdlc,7,0.050632911
WS-Security,security,5,0.025316456
WS-Security,siem,5,0.025316456
WS-Security,soc,5,0.025316456
WS-Security,sql,5,0.025316456
WS-Security,switching,5,0.025316456
WS-Security,troubleshooting,7,0.050632911
WS-Security,unix,4,0.012658228
WS-Security,vmware,4,0.012658228
WS-Security,vpn,4,0.012658228
WS-Security,windows,15,0.151898734
WS-Security,workflow,3,0
WS-Trust,accounting,3,0.018518519
WS-Trust,activemq,3,0.018518519
WS-Trust,aop,5,0.055555556
WS-Trust,b2b sales,3,0.018518519
WS-Trust,bfsi sales,3,0.018518519
WS-Trust,business development,3,0.018518519
WS-Trust,club,7,0.092592593
WS-Trust,corporate social responsibility,8,0.111111111
WS-Trust,csr,11,0.166666667
WS-Trust,css,3,0.018518519
WS-Trust,customer service,3,0.018518519
WS-Trust,design patterns,3,0.018518519
WS-Trust,direct sales,3,0.018518519
WS-Trust,due diligence,2,0
WS-Trust,education,4,0.037037037
WS-Trust,ejb,5,0.055555556
WS-Trust,finance,2,0
WS-Trust,fitness,2,0
WS-Trust,foundation,4,0.037037037
WS-Trust,front desk,2,0
WS-Trust,fund raising,9,0.12962963
WS-Trust,fundraising,3,0.018518519
WS-Trust,fundraising manager,2,0
WS-Trust,generation,3,0.018518519
WS-Trust,hibernate,18,0.296296296
WS-Trust,hotel,7,0.092592593
WS-Trust,hotel management,2,0
WS-Trust,html,3,0.018518519
WS-Trust,i2c,4,0.037037037
WS-Trust,ingo,3,0.018518519
WS-Trust,ipmi,4,0.037037037
WS-Trust,java,56,1
WS-Trust,java api,2,0
WS-Trust,java ee,2,0
WS-Trust,java web services,5,0.055555556
WS-Trust,jax - ws,29,0.5
WS-Trust,jaxb,3,0.018518519
WS-Trust,jboss,5,0.055555556
WS-Trust,jdbc,7,0.092592593
WS-Trust,jms,14,0.222222222
WS-Trust,jpa,13,0.203703704
WS-Trust,jsf,6,0.074074074
WS-Trust,jsp,11,0.166666667
WS-Trust,jstl,3,0.018518519
WS-Trust,junit,3,0.018518519
WS-Trust,kvm,4,0.037037037
WS-Trust,market research,2,0
WS-Trust,marketing,7,0.092592593
WS-Trust,maven,5,0.055555556
WS-Trust,mockito,3,0.018518519
WS-Trust,msw,7,0.092592593
WS-Trust,mysql,2,0
WS-Trust,ngo,42,0.740740741
WS-Trust,non profit,2,0
WS-Trust,nosql,2,0
WS-Trust,open bmc development,3,0.018518519
WS-Trust,oracle,2,0
WS-Trust,os,3,0.018518519
WS-Trust,program management,3,0.018518519
WS-Trust,project management,4,0.037037037
WS-Trust,rest,8,0.111111111
WS-Trust,sales,14,0.222222222
WS-Trust,saml,2,0
WS-Trust,servlets,2,0
WS-Trust,soa,4,0.037037037
WS-Trust,soap,4,0.037037037
WS-Trust,soap ui,2,0
WS-Trust,social service,7,0.092592593
WS-Trust,social work,9,0.12962963
WS-Trust,social worker,2,0
WS-Trust,societies,2,0
WS-Trust,sol,4,0.037037037
WS-Trust,spring,17,0.277777778
WS-Trust,spring boot,8,0.111111111
WS-Trust,spring mvc,4,0.037037037
WS-Trust,struts,10,0.148148148
WS-Trust,tasc,4,0.037037037
WS-Trust,telemarketing,3,0.018518519
WS-Trust,trust,11,0.166666667
WS-Trust,web services,4,0.037037037
WS-Trust,ws,8,0.111111111
WS-Trust,ws - man,3,0.018518519
WS-Trust,xml,6,0.074074074
WSDL ,.net,11,0.072072072
WSDL ,ajax,12,0.081081081
WSDL ,apex,6,0.027027027
WSDL ,api integration,4,0.009009009
WSDL ,asp.net,7,0.036036036
WSDL ,automation testing,4,0.009009009
WSDL ,bpel,7,0.036036036
WSDL ,business process,6,0.027027027
WSDL ,c#,13,0.09009009
WSDL ,codeigniter,4,0.009009009
WSDL ,css,6,0.027027027
WSDL ,cto,4,0.009009009
WSDL ,force.com,3,0
WSDL ,gradle,3,0
WSDL ,hibernate,14,0.099099099
WSDL ,html,10,0.063063063
WSDL ,java,114,1
WSDL ,jax - ws,3,0
WSDL ,jaxb,3,0
WSDL ,jboss,4,0.009009009
WSDL ,jdbc,10,0.063063063
WSDL ,jms,6,0.027027027
WSDL ,jpa,11,0.072072072
WSDL ,jquery,14,0.099099099
WSDL ,json,8,0.045045045
WSDL ,jsp,10,0.063063063
WSDL ,jsp servlets,3,0
WSDL ,junit,4,0.009009009
WSDL ,maven,7,0.036036036
WSDL ,mockito,6,0.027027027
WSDL ,mvc,8,0.045045045
WSDL ,mysql,6,0.027027027
WSDL ,oracle,8,0.045045045
WSDL ,oracle soa,7,0.036036036
WSDL ,orm,5,0.018018018
WSDL ,osb,7,0.036036036
WSDL ,php,5,0.018018018
WSDL ,plsql,5,0.018018018
WSDL ,rest,20,0.153153153
WSDL ,salesforce,6,0.027027027
WSDL ,servlets,7,0.036036036
WSDL ,sfdc,4,0.009009009
WSDL ,soa,15,0.108108108
WSDL ,soap,29,0.234234234
WSDL ,soap ui,3,0
WSDL ,spring,12,0.081081081
WSDL ,spring boot,7,0.036036036
WSDL ,spring mvc,7,0.036036036
WSDL ,sql,7,0.036036036
WSDL ,sql server,7,0.036036036
WSDL ,standards,3,0
WSDL ,struts,8,0.045045045
WSDL ,technical architect,6,0.027027027
WSDL ,tibco bw,3,0
WSDL ,triggers,3,0
WSDL ,uddi,5,0.018018018
WSDL ,visualforce,5,0.018018018
WSDL ,wcf,8,0.045045045
WSDL ,web services,34,0.279279279
WSDL ,web technologies,5,0.018018018
WSDL ,webservices,14,0.099099099
WSDL ,websphere,4,0.009009009
WSDL ,wsdl,44,0.369369369
WSDL ,xml,33,0.27027027
WSDL ,xpath,4,0.009009009
WSDL ,xsd,15,0.108108108
WSDL ,xslt,8,0.045045045
Wall Street Office �,accounting,2,0
Wall Street Office �,administration,2,0
Wall Street Office �,autocad,4,0.5
Wall Street Office �,budgeting,3,0.25
Wall Street Office �,cisco,5,0.75
Wall Street Office �,concept design,3,0.25
Wall Street Office �,coordination,2,0
Wall Street Office �,customer service,2,0
Wall Street Office �,front office,2,0
Wall Street Office �,hospitality,2,0
Wall Street Office �,investment banking,5,0.75
Wall Street Office �,microsoft,5,0.75
Wall Street Office �,ms office,6,1
Wall Street Office �,sql,6,1
Wall Street Office �,ssis,5,0.75
Wall Street Office �,stored procedures,5,0.75
Wall Street Office �,team management,2,0
Watir,ajax,4,0
Watir,android,9,0.833333333
Watir,automation,10,1
Watir,automation testing,6,0.333333333
Watir,coding,9,0.833333333
Watir,java,7,0.5
Watir,jira,4,0
Watir,linux,4,0
Watir,mysql,5,0.166666667
Watir,networking,6,0.333333333
Watir,oracle,5,0.166666667
Watir,performance testing,10,1
Watir,product development,6,0.333333333
Watir,python,10,1
Watir,qtp,4,0
Watir,selenium,9,0.833333333
Watir,shell scripting,8,0.666666667
Watir,soa,8,0.666666667
Watir,sql,5,0.166666667
Watir,unix,4,0
Watson,.net,5,0.058823529
Watson,analytical,3,0
Watson,analytics,7,0.117647059
Watson,angularjs,6,0.088235294
Watson,artificial intelligence,3,0
Watson,azure,6,0.088235294
Watson,bioanalytical,4,0.029411765
Watson,business process management,8,0.147058824
Watson,cloud,3,0
Watson,cloudera,3,0
Watson,consulting,16,0.382352941
Watson,css,3,0
Watson,data management,4,0.029411765
Watson,data modeling,4,0.029411765
Watson,datastage,3,0
Watson,design patterns,4,0.029411765
Watson,devops,3,0
Watson,eclipse,4,0.029411765
Watson,gmp,5,0.058823529
Watson,hadoop,3,0
Watson,hibernate,11,0.235294118
Watson,hiring,7,0.117647059
Watson,hplc,3,0
Watson,informatica,3,0
Watson,iot,4,0.029411765
Watson,ipqa,4,0.029411765
Watson,it recruitment,8,0.147058824
Watson,java,37,1
Watson,jms,3,0
Watson,jpa,4,0.029411765
Watson,json,3,0
Watson,jsp,4,0.029411765
Watson,junit,3,0
Watson,linkedin,5,0.058823529
Watson,machine learning,11,0.235294118
Watson,market research,3,0
Watson,maven,3,0
Watson,method validation,3,0
Watson,mhra,4,0.029411765
Watson,microsoft,5,0.058823529
Watson,middleware,6,0.088235294
Watson,monitoring,7,0.117647059
Watson,multithreading,5,0.058823529
Watson,mysql,6,0.088235294
Watson,nlp,11,0.235294118
Watson,nosql,7,0.117647059
Watson,open source,4,0.029411765
Watson,perl,4,0.029411765
Watson,pharma,15,0.352941176
Watson,pharmacy,4,0.029411765
Watson,php,5,0.058823529
Watson,project management,7,0.117647059
Watson,python,16,0.382352941
Watson,recruitment,3,0
Watson,research,4,0.029411765
Watson,rest,11,0.235294118
Watson,rpo,6,0.088235294
Watson,salesforce,18,0.441176471
Watson,sap,4,0.029411765
Watson,screening,5,0.058823529
Watson,soa,5,0.058823529
Watson,soap,4,0.029411765
Watson,social media,5,0.058823529
Watson,spring,10,0.205882353
Watson,sql,15,0.352941176
Watson,sql server,7,0.117647059
Watson,ssis,3,0
Watson,troubleshooting,7,0.117647059
Watson,unit testing,8,0.147058824
Watson,watson,8,0.147058824
Watson,web development,3,0
Watson,web services,3,0
Watson,websphere administration,3,0
Weave,apparel,8,0.1
Weave,buyer activities,4,0.033333333
Weave,buying,3,0.016666667
Weave,clothing,3,0.016666667
Weave,costing,3,0.016666667
Weave,design,7,0.083333333
Weave,design development,3,0.016666667
Weave,dyeing,3,0.016666667
Weave,embroidery,3,0.016666667
Weave,export house,9,0.116666667
Weave,fabric,15,0.216666667
Weave,fabric manager,3,0.016666667
Weave,fabric sourcing,17,0.25
Weave,fashion designing,5,0.05
Weave,garment,3,0.016666667
Weave,garment construction,3,0.016666667
Weave,garment export,5,0.05
Weave,garment manufacturing,2,0
Weave,garment merchandising,2,0
Weave,garments,11,0.15
Weave,general management,2,0
Weave,ie,3,0.016666667
Weave,illustrator,3,0.016666667
Weave,indonesia,2,0
Weave,international marketing,2,0
Weave,kaizen,2,0
Weave,kids wear,2,0
Weave,knits,15,0.216666667
Weave,maintenance,3,0.016666667
Weave,marketing,6,0.066666667
Weave,merchandising,20,0.3
Weave,operations,3,0.016666667
Weave,photoshop,5,0.05
Weave,pre - production,2,0
Weave,price negotiation,3,0.016666667
Weave,procurement management,9,0.116666667
Weave,product development,4,0.033333333
Weave,production,10,0.133333333
Weave,production management,5,0.05
Weave,production manager,3,0.016666667
Weave,production planning,5,0.05
Weave,project management,2,0
Weave,purchase,2,0
Weave,quality,3,0.016666667
Weave,quality control,6,0.066666667
Weave,quality management,2,0
Weave,sales,3,0.016666667
Weave,sales management,2,0
Weave,six sigma,2,0
Weave,sourcing,5,0.05
Weave,sourcing management,8,0.1
Weave,spinning,5,0.05
Weave,team management,3,0.016666667
Weave,textile,18,0.266666667
Weave,textile designing,3,0.016666667
Weave,weaving,62,1
Weave,women,3,0.016666667
Weave,womens wear,3,0.016666667
Weave,womenswear,3,0.016666667
Weave,woven,14,0.2
Weave,woven fabric,2,0
Weave,woven fabrics,2,0
Weave,yarn,8,0.1
Web,.net,13,0.131578947
Web,agile,6,0.039473684
Web,ajax,11,0.105263158
Web,angularjs,15,0.157894737
Web,api,6,0.039473684
Web,asp.net,11,0.105263158
Web,asp.net mvc,4,0.013157895
Web,bootstrap,9,0.078947368
Web,c#,10,0.092105263
Web,cms,5,0.026315789
Web,codeigniter,4,0.013157895
Web,core php,6,0.039473684
Web,corel draw,3,0
Web,css,52,0.644736842
Web,design patterns,3,0
Web,enterprise integration,3,0
Web,front end,7,0.052631579
Web,graphic designing,7,0.052631579
Web,hibernate,5,0.026315789
Web,html,50,0.618421053
Web,html5,18,0.197368421
Web,illustrator,14,0.144736842
Web,java,79,1
Web,jquery,28,0.328947368
